customer_key,customer_code,geography_key,customer_name,education,occupation
12350,23349,62,"Johnson, Lauren",Bachelors,Management
12353,23352,274,"Mitchell, Kevin",Partial College,Professional
12354,23353,281,"Scott, Sophia",Partial College,Professional
12355,23354,44,"Gomez, Eddie",Partial College,Professional
12356,23355,45,"Serrano, Lance",Partial College,Professional
12357,23356,48,"Ward, Grace",Partial College,Professional
12358,23357,48,"Yang, Micah",Partial College,Professional
12359,23358,56,"Alvarez, Alberto",High School,Professional
12360,23359,60,"Alexander, Dalton",Graduate Degree,Management
12361,23360,78,"Moore, Marcus",Graduate Degree,Management
12362,23361,47,"Lopez, Chloe",Graduate Degree,Management
12365,23364,73,"Young, Natalie",Bachelors,Professional
12366,23365,48,"Flores, Vanessa",Bachelors,Professional
12367,23366,84,"Campbell, Fernando",Bachelors,Skilled Manual
12368,23367,265,"Ramirez, Haley",Bachelors,Skilled Manual
12370,23369,68,"Washington, Morgan",Bachelors,Skilled Manual
12373,23372,268,"Diaz, Jack",Graduate Degree,Professional
12374,23373,205,"Murphy, Gabrielle",Graduate Degree,Professional
12375,23374,83,"Gray, Emma",Bachelors,Professional
12376,23375,83,"Zhang, Christian",Bachelors,Professional
12378,23377,267,"Hayes, Samantha",Partial College,Skilled Manual
12380,23379,275,"Richardson, Riley",Bachelors,Professional
12381,23380,64,"Campbell, Gabriel",High School,Skilled Manual
12382,23381,253,"Hu, Bianca",High School,Skilled Manual
12383,23382,88,"Barnes, Xavier",Partial College,Skilled Manual
12392,23391,45,"Moreno, Joanna",Graduate Degree,Professional
12393,23392,46,"Dominguez, Adrienne",Graduate Degree,Professional
12394,23393,73,"Anderson, Jennifer",Graduate Degree,Professional
12395,23394,83,"Bell, Anna",Graduate Degree,Professional
12403,23402,279,"Cox, Melissa",Bachelors,Professional
12404,23403,257,"Powell, Justin",Bachelors,Professional
12405,23404,273,"Peterson, Amanda",Bachelors,Professional
12406,23405,44,"Madan, Kari",Graduate Degree,Professional
12407,23406,255,"Sanchez, Frederick",Graduate Degree,Professional
12408,23407,80,"Garcia, Lauren",Graduate Degree,Professional
12447,23446,7,"Chander, Nina",Partial College,Clerical
12448,23447,26,"Weber, Jermaine",Partial College,Clerical
12449,23448,253,"Peterson, Abigail",Partial High School,Skilled Manual
12451,23450,201,"Rogers, Alex",High School,Professional
12452,23451,277,"James, Taylor",High School,Professional
12453,23452,80,"Watson, Eduardo",High School,Professional
12454,23453,45,"Deng, Maurice",Partial College,Professional
12455,23454,84,"Wang, Ryan",Partial College,Professional
12457,23456,69,"Simmons, Aidan",Partial High School,Skilled Manual
12458,23457,46,"Rivera, Nicole",Partial High School,Skilled Manual
12461,23460,253,"Ramos, Javier",Partial College,Professional
12462,23461,196,"Smith, Rachael",Partial College,Professional
12463,23462,272,"Jones, Seth",Bachelors,Management
12464,23463,63,"Hill, Sean",Bachelors,Management
12465,23464,79,"Turner, Devin",Graduate Degree,Management
12466,23465,196,"Russell, Grace",Partial College,Professional
12467,23466,271,"Miller, Alyssa",Partial College,Professional
12468,23467,273,"Bennett, Nicole",Partial College,Professional
12469,23468,59,"Roberts, Sean",Graduate Degree,Management
12470,23469,64,"Gray, Christina",Graduate Degree,Management
12471,23470,66,"Young, Samuel",Graduate Degree,Management
12472,23471,85,"Baker, Jeremy",Partial College,Professional
12473,23472,76,"Rodriguez, Alyssa",Partial College,Professional
12474,23473,205,"James, Jesse",Partial College,Professional
12475,23474,202,"Williams, Julia",Partial College,Professional
12476,23475,257,"Martin, Richard",Graduate Degree,Management
12478,23477,269,"Phillips, Marcus",Partial College,Professional
12479,23478,273,"Cooper, Hailey",Partial College,Professional
12480,23479,204,"Robinson, Fernando",Partial College,Professional
12481,23480,276,"Coleman, Sydney",Partial College,Professional
12482,23481,46,"Xu, Dustin",Partial College,Professional
12483,23482,59,"Gray, Zoe",Bachelors,Management
12484,23483,60,"Jai, David",Bachelors,Management
12485,23484,69,"Allen, Jenna",Partial College,Professional
12490,23489,255,"Huang, Autumn",Partial College,Professional
12491,23490,281,"Wilson, Nicholas",High School,Professional
12492,23491,284,"Taylor, Miguel",Partial College,Professional
12493,23492,47,"Blanco, Jamie",Partial College,Professional
12494,23493,70,"Taylor, Thomas",Bachelors,Management
12496,23495,88,"Shan, James",High School,Professional
12497,23496,201,"Harris, Nicholas",High School,Professional
12498,23497,271,"Bryant, Olivia",High School,Professional
12500,23499,47,"Washington, Spencer",Graduate Degree,Management
12501,23500,57,"Garcia, Adriana",Graduate Degree,Management
12502,23501,68,"Perry, Isabelle",Bachelors,Management
12503,23502,71,"Lopez, Logan",Graduate Degree,Management
12505,23504,253,"Rana, George",Partial College,Professional
12506,23505,48,"Sharma, Connor",Partial College,Professional
12507,23506,76,"Campbell, Jesse",Partial College,Professional
12508,23507,82,"Henderson, Rachel",High School,Professional
12509,23508,267,"Jones, Blake",High School,Professional
12510,23509,201,"Powell, Faith",Graduate Degree,Management
12511,23510,57,"Cooper, Morgan",Graduate Degree,Management
12513,23512,271,"Henderson, Zachary",Partial College,Professional
12515,23514,265,"Bell, Chloe",Partial College,Professional
12516,23515,78,"Walker, Zachary",Partial College,Professional
12517,23516,64,"Miller, Ashley",Partial College,Professional
12518,23517,196,"Martinez, Ronald",High School,Professional
12520,23519,58,"Long, Jacqueline",High School,Professional
12521,23520,204,"Wilson, Richard",Partial College,Professional
12550,23549,46,"Sai, George",High School,Skilled Manual
12551,23550,77,"Cook, Jennifer",High School,Skilled Manual
12556,23555,196,"Chavez, Andres",High School,Skilled Manual
12557,23556,257,"Munoz, Kristi",High School,Skilled Manual
12559,23558,70,"Barnes, Dakota",High School,Skilled Manual
12561,23560,59,"Flores, Jacqueline",High School,Skilled Manual
12562,23561,281,"Williams, Jose",High School,Skilled Manual
12565,23564,74,"Howard, Jessica",Partial High School,Clerical
12566,23565,74,"Torres, Julia",High School,Skilled Manual
12569,23568,199,"Diaz, Paige",High School,Skilled Manual
12578,23577,199,"Bennett, Julia",High School,Skilled Manual
12579,23578,69,"Lal, Eric",Partial College,Skilled Manual
12580,23579,268,"Richardson, Jared",High School,Skilled Manual
12583,23582,78,"Simmons, Stephanie",Partial College,Skilled Manual
12585,23584,281,"Evans, Jason",Partial College,Skilled Manual
12586,23585,258,"Moore, Kaitlyn",Partial College,Skilled Manual
12587,23586,77,"Coleman, Madison",Bachelors,Management
12588,23587,86,"Gonzalez, Hailey",Bachelors,Management
12589,23588,272,"Hughes, Ryan",Bachelors,Management
12590,23589,65,"Baker, Amanda",Bachelors,Management
12591,23590,66,"Brown, Austin",Bachelors,Management
12595,23594,48,"Diaz, Paula",Partial College,Professional
12602,23601,12,"Alan, Kari",High School,Professional
12603,23602,7,"Lopez, Andrea",High School,Professional
12605,23604,25,"Kovar, Troy",Partial College,Professional
12606,23605,21,"Sabella, Deanna",Partial College,Professional
12613,23612,25,"Liu, Rosa",Partial College,Professional
12617,23616,34,"Roberts, Karen",Bachelors,Management
12620,23619,25,"Tang, Ricardo",Bachelors,Management
12623,23622,28,"Moreno, Darren",Partial College,Professional
12625,23624,15,"Malhotra, Jillian",High School,Professional
12628,23627,7,"Navarro, Adrienne",Partial College,Management
12633,23632,10,"Zhou, Kristen",High School,Management
12634,23633,30,"Chande, Deborah",High School,Management
12635,23634,6,"Li, Ernest",High School,Management
12667,23666,281,"Anderson, Olivia",High School,Professional
12668,23667,257,"Arun, Harold",High School,Professional
12669,23668,196,"Hughes, Jessica",High School,Professional
12670,23669,76,"Torres, Sean",Graduate Degree,Management
12671,23670,204,"Henderson, Mya",Graduate Degree,Management
12672,23671,257,"Thomas, Fernando",Graduate Degree,Management
12673,23672,273,"Flores, Abigail",Graduate Degree,Management
12675,23674,61,"Walker, Jeremiah",Graduate Degree,Management
12676,23675,255,"Prasad, Emmanuel",Bachelors,Management
12678,23677,72,"Lewis, Charles",Bachelors,Management
12679,23678,69,"Diaz, Kelly",Bachelors,Management
12681,23680,46,"Powell, Anna",Bachelors,Management
12684,23683,44,"Alonso, Dana",Bachelors,Management
12685,23684,64,"Rodriguez, Jasmine",Bachelors,Management
12686,23685,67,"Reed, Alexa",Bachelors,Management
12687,23686,66,"Murphy, Rachel",Bachelors,Management
12688,23687,286,"Flores, Melissa",Partial High School,Clerical
12689,23688,75,"Thomas, Olivia",Partial High School,Clerical
12690,23689,87,"Hall, Kayla",High School,Professional
12691,23690,59,"James, Angel",High School,Professional
12692,23691,255,"Hu, Karen",Partial High School,Clerical
12693,23692,274,"King, Isaac",Partial High School,Clerical
12694,23693,81,"Jenkins, Jacqueline",Partial High School,Clerical
12695,23694,205,"Brooks, Brian",Partial High School,Clerical
12696,23695,48,"Coleman, Elijah",Partial High School,Skilled Manual
12697,23696,257,"Li, Autumn",Partial High School,Skilled Manual
12698,23697,198,"Kelly, Cody",Partial High School,Skilled Manual
12699,23698,47,"Coleman, Melissa",Partial High School,Skilled Manual
12700,23699,60,"Walker, Nicholas",Partial High School,Skilled Manual
12701,23700,200,"Young, Katelyn",Partial High School,Skilled Manual
12702,23701,75,"Barnes, Marissa",High School,Professional
12703,23702,58,"James, Eduardo",High School,Professional
12704,23703,56,"Sanchez, Jacqueline",High School,Professional
12705,23704,67,"Moore, Christopher",High School,Professional
12706,23705,61,"Bryant, Jeremy",High School,Professional
12707,23706,261,"Cooper, Mackenzie",Bachelors,Management
12708,23707,269,"Anderson, William",Bachelors,Management
12709,23708,46,"Coleman, Victoria",Bachelors,Management
12710,23709,60,"Perry, Devin",Bachelors,Management
12711,23710,257,"Sanchez, Anna",High School,Professional
12712,23711,277,"Diaz, Fernando",Bachelors,Management
12713,23712,73,"Murphy, Riley",Bachelors,Management
12714,23713,86,"Butler, Arianna",Bachelors,Management
12715,23714,204,"Williams, Joseph",Bachelors,Management
12716,23715,279,"Flores, Isabel",Bachelors,Management
12718,23717,274,"Griffin, Aidan",Partial College,Professional
12719,23718,48,"Blanco, Nelson",Partial College,Professional
12721,23720,206,"Davis, Anna",Partial College,Professional
12722,23721,60,"Clark, John",Partial College,Professional
12723,23722,63,"Perez, Andrea",Partial College,Professional
12724,23723,69,"Phillips, Jose",Partial College,Professional
12725,23724,85,"Hughes, Gabrielle",Partial College,Professional
12727,23726,258,"Xie, Darrell",Partial College,Professional
12728,23727,56,"Serrano, Bruce",Partial College,Professional
12729,23728,60,"Kelly, Paige",Partial College,Professional
12730,23729,75,"Allen, Marcus",Partial College,Professional
12733,23732,255,"Wood, Xavier",High School,Professional
12734,23733,257,"Gomez, Natasha",High School,Professional
12735,23734,204,"Wood, Melanie",Partial College,Professional
12736,23735,204,"Washington, Amanda",Partial College,Professional
12737,23736,284,"Rivera, Sydney",Partial College,Professional
12738,23737,46,"Velez Amezaga, Elena",Partial College,Professional
12739,23738,87,"Bennett, Julian",High School,Professional
12740,23739,45,"Kapoor, Virginia",High School,Professional
12741,23740,78,"Jackson, Noah",Partial High School,Skilled Manual
12742,23741,257,"Romero, Dana",Partial High School,Skilled Manual
12743,23742,66,"Cox, Morgan",Partial High School,Skilled Manual
12756,23755,15,"Wu, Louis",Partial High School,Manual
12758,23757,29,"Roberts, James",Partial High School,Manual
12760,23759,15,"Alonso, Clinton",Bachelors,Skilled Manual
12765,23764,37,"Liu, Alisha",Partial College,Clerical
12766,23765,29,"Price, Kelly",Partial College,Clerical
12767,23766,31,"Martinez, Cassandra",Partial College,Clerical
12773,23772,12,"Raman, Cory",Partial High School,Manual
12777,23776,6,"Yuan, Cristina",Partial College,Clerical
12782,23781,82,"Ross, Jordyn",Partial College,Clerical
12783,23782,272,"Bryant, Edward",Partial College,Clerical
12785,23784,196,"Arun, Preston",Graduate Degree,Skilled Manual
12786,23785,274,"Harris, Taylor",Graduate Degree,Skilled Manual
12787,23786,255,"Serrano, Carrie",Partial High School,Manual
12788,23787,45,"Ward, Adrian",High School,Clerical
12789,23788,47,"Smith, Michael",High School,Clerical
12790,23789,57,"Walker, Ryan",High School,Clerical
12791,23790,200,"Williams, Isabella",Partial High School,Clerical
12792,23791,284,"Griffin, Aaron",Partial High School,Clerical
12793,23792,258,"Wu, Jessie",Partial High School,Clerical
12794,23793,258,"Kumar, Ryan",High School,Clerical
12795,23794,59,"Powell, Abigail",High School,Clerical
12796,23795,58,"Moore, Lauren",High School,Clerical
12797,23796,78,"Young, Miguel",High School,Clerical
12798,23797,70,"Perez, Nathan",Partial High School,Clerical
12800,23799,44,"Chandra, Carolyn",Partial High School,Clerical
12801,23800,66,"Cox, Kaylee",Partial High School,Clerical
12802,23801,204,"Wood, Taylor",Partial High School,Clerical
12803,23802,204,"Diaz, Emily",Partial High School,Clerical
12805,23804,257,"Ma, Kristen",High School,Skilled Manual
12806,23805,199,"Hayes, Luke",High School,Skilled Manual
12808,23807,59,"Hughes, Carson",Partial College,Clerical
12809,23808,69,"Perry, Spencer",Partial College,Clerical
12810,23809,73,"Sanchez, Danielle",Partial College,Clerical
12811,23810,66,"Lee, Sarah",Partial College,Clerical
12812,23811,82,"Powell, Ethan",Partial College,Clerical
12813,23812,80,"Butler, Cameron",Partial College,Clerical
12814,23813,78,"Bennett, Hannah",Partial College,Clerical
12815,23814,86,"Foster, Angela",Partial College,Clerical
12816,23815,79,"Ward, Julia",Partial College,Clerical
12817,23816,58,"Johnson, Natalie",Partial College,Clerical
12818,23817,200,"Murphy, Kaitlyn",Partial College,Clerical
12819,23818,53,"Gonzales, Cassidy",Graduate Degree,Skilled Manual
12821,23820,196,"Diaz, Isabelle",Graduate Degree,Skilled Manual
12822,23821,261,"Lal, Jordan",Graduate Degree,Skilled Manual
12823,23822,203,"Campbell, Sierra",Graduate Degree,Skilled Manual
12824,23823,44,"Davis, Samuel",Graduate Degree,Skilled Manual
12825,23824,60,"Carter, Edward",Graduate Degree,Skilled Manual
12826,23825,63,"Coleman, Katherine",Graduate Degree,Skilled Manual
12827,23826,70,"Ross, Dalton",Graduate Degree,Skilled Manual
12829,23828,57,"Carlson, Carolyn",Graduate Degree,Skilled Manual
12832,23831,196,"Jai, Colleen",Bachelors,Skilled Manual
12833,23832,255,"Ramirez, Alexandra",Bachelors,Skilled Manual
12834,23833,265,"Gonzales, Kevin",Bachelors,Skilled Manual
12835,23834,275,"Long, Ethan",Graduate Degree,Skilled Manual
12836,23835,64,"Jackson, Marcus",Graduate Degree,Professional
12837,23836,69,"Carter, Chloe",Graduate Degree,Professional
12838,23837,57,"Li, Jonathan",Bachelors,Skilled Manual
12839,23838,58,"Ready, Ariana",Bachelors,Skilled Manual
12840,23839,56,"Howard, Savannah",Bachelors,Skilled Manual
12841,23840,53,"Ward, Mason",Bachelors,Skilled Manual
12842,23841,88,"Phillips, Sydney",Bachelors,Skilled Manual
12844,23843,71,"Patterson, Marcus",Graduate Degree,Professional
12845,23844,272,"Gonzales, Alexandra",Bachelors,Skilled Manual
12846,23845,78,"Turner, Madeline",Bachelors,Skilled Manual
12848,23847,196,"Sharma, Chad",Bachelors,Skilled Manual
12849,23848,46,"Sai, Pamela",Bachelors,Skilled Manual
12850,23849,269,"Simmons, Alexis",Graduate Degree,Professional
12851,23850,269,"Hall, Anna",Graduate Degree,Professional
12852,23851,205,"Rogers, Mariah",Graduate Degree,Professional
12853,23852,45,"Torres, Desiree",Graduate Degree,Professional
12854,23853,277,"Perez, Isaac",Graduate Degree,Professional
12855,23854,73,"Torres, Megan",Graduate Degree,Professional
12856,23855,61,"Watson, Carlos",Graduate Degree,Professional
12857,23856,277,"Taylor, Sarah",Graduate Degree,Professional
12858,23857,200,"Anderson, Alexandra",Graduate Degree,Professional
12861,23860,272,"Long, Eric",Bachelors,Skilled Manual
12862,23861,196,"Anand, Keith",Bachelors,Skilled Manual
12863,23862,57,"Kapoor, Rebekah",High School,Skilled Manual
12864,23863,62,"Williams, Christian",Bachelors,Professional
12865,23864,77,"Jackson, Chloe",Bachelors,Professional
12870,23869,253,"Nara, Wayne",Graduate Degree,Professional
12871,23870,204,"Henderson, Elijah",Graduate Degree,Professional
12872,23871,205,"Richardson, Bailey",Graduate Degree,Professional
12873,23872,206,"Garcia, Matthew",Graduate Degree,Professional
12874,23873,85,"Miller, Nicole",Graduate Degree,Professional
12875,23874,196,"Cook, Abigail",Bachelors,Skilled Manual
12876,23875,281,"Green, Sean",Bachelors,Skilled Manual
12877,23876,82,"Henderson, David",Bachelors,Skilled Manual
12878,23877,80,"Morris, Katherine",Graduate Degree,Professional
12879,23878,81,"Wood, Chloe",Graduate Degree,Professional
12881,23880,70,"Patterson, Noah",Graduate Degree,Professional
12882,23881,71,"Martinez, Joshua",Graduate Degree,Professional
12883,23882,73,"Butler, Alexia",Graduate Degree,Professional
12884,23883,76,"Russell, Jackson",Graduate Degree,Professional
12885,23884,83,"Ross, Ethan",Graduate Degree,Professional
